target_id	length	eff_length	est_counts	tpm
ENSDART00000162378.1	358	205.7	0	0
ENSDART00000169864.1	389	235.827	0	0
ENSDART00000164059.1	336	184.669	0	0
ENSDART00000168607.1	375	222.177	0	0
ENSDART00000161399.1	381	227.99	0	0
ENSDART00000171483.1	397	243.715	0	0
ENSDART00000171356.1	339	187.512	0	0
ENSDART00000172182.1	413	259.429	3	0.294278
ENSDART00000113019.2	414	260.412	0	0
ENSDART00000170523.1	375	222.177	0	0
ENSDART00000160187.1	385	231.882	0	0
ENSDART00000114271.3	416	262.377	0	0
ENSDART00000159161.1	423	269.306	0	0
ENSDART00000162061.1	314	163.668	0	0
ENSDART00000166882.1	420	266.324	0	0
ENSDART00000171020.1	383	229.928	0	0
ENSDART00000162456.1	366	213.454	0	0
ENSDART00000160762.1	345	193.217	0	0
ENSDART00000170804.1	366	213.454	0	0
ENSDART00000171132.1	338	186.587	0	0
ENSDART00000168177.1	3370	3215.25	517.078	4.09256
ENSDART00000171570.1	1371	1216.25	0	0
ENSDART00000162578.1	3367	3212.25	7.14045	0.056568
ENSDART00000007487.8	873	718.252	575	20.3726
ENSDART00000171860.1	754	599.252	0	0
ENSDART00000166941.1	754	599.252	0	0
ENSDART00000168926.1	1724	1569.25	3141.99	50.9527
ENSDART00000169803.1	998	843.252	0	0
ENSDART00000162986.1	727	572.271	0	0
ENSDART00000167135.1	730	575.271	0	0
ENSDART00000164078.1	994	839.252	0	0
ENSDART00000162972.2	1568	1413.25	23	0.414155
ENSDART00000158824.1	1553	1398.25	0	0
ENSDART00000169180.1	3210	3055.25	471	3.92309
ENSDART00000006482.8	3144	2989.25	0	0
ENSDART00000160925.1	4365	4210.25	73.5239	0.444401
ENSDART00000171190.1	3169	3014.25	0	0
ENSDART00000167950.1	667	512.271	4.11027	0.204186
ENSDART00000165811.1	556	401.394	0	0
ENSDART00000170923.1	3705	3550.25	147.649	1.05834
ENSDART00000162709.2	4761	4606.25	2445	13.5078
ENSDART00000125149.2	2642	2487.25	0	0
ENSDART00000165795.1	1002	847.252	0.00165416	4.96844e-05
ENSDART00000079649.5	997	842.252	1.99835	0.0603787
ENSDART00000171098.1	437	283.067	19	1.70812
ENSDART00000159824.1	734	579.271	0	0
ENSDART00000171437.1	63	17.098	0	0
ENSDART00000166099.1	66	17.9138	0	0
ENSDART00000170926.1	63	17.098	0	0
ENSDART00000158148.1	63	17.098	0	0
ENSDART00000161136.1	63	17.098	0	0
ENSDART00000169893.1	63	17.098	0	0
ENSDART00000168298.1	66	17.9138	0	0
ENSDART00000167303.1	63	17.098	0	0
ENSDART00000165205.1	63	17.098	0	0
ENSDART00000166020.1	66	17.9138	0	0
ENSDART00000171914.1	63	17.098	0	0
ENSDART00000172198.1	63	17.098	0	0
ENSDART00000164479.1	66	17.9138	0	0
ENSDART00000161763.1	63	17.098	0	0
ENSDART00000166828.1	63	17.098	0	0
ENSDART00000171681.1	60	14.6939	0	0
ENSDART00000169359.1	63	17.098	0	0
ENSDART00000158609.1	60	14.6939	0	0
ENSDART00000165666.1	63	17.098	0	0
ENSDART00000171447.1	49	13.3636	0	0
ENSDART00000168385.1	60	14.6939	0	0
ENSDART00000164889.1	63	17.098	0	0
ENSDART00000167932.1	60	14.6939	0	0
ENSDART00000168960.1	63	17.098	0	0
ENSDART00000160963.1	63	17.098	0	0
ENSDART00000166210.1	60	14.6939	0	0
ENSDART00000172223.1	56	12.7619	0	0
ENSDART00000161734.1	64	17.4528	0	0
ENSDART00000170448.1	57	13.4651	0	0
ENSDART00000160161.1	46	13.5294	0	0
ENSDART00000164734.1	55	12.35	0	0
ENSDART00000162964.1	49	13.3636	0	0
ENSDART00000163969.1	49	13.3636	0	0
ENSDART00000170440.1	46	13.5294	0	0
ENSDART00000157393.1	52	11.875	0	0
ENSDART00000166061.1	45	14.2	0	0
ENSDART00000164120.1	63	17.098	0	0
ENSDART00000164253.1	66	17.9138	0	0
ENSDART00000160068.1	63	17.098	0	0
ENSDART00000168126.1	57	13.4651	0	0
ENSDART00000164894.1	66	17.9138	0	0
ENSDART00000162921.1	60	14.6939	0	0
ENSDART00000171243.1	66	17.9138	0	0
ENSDART00000161571.1	57	13.4651	0	0
ENSDART00000162187.1	63	17.098	0	0
ENSDART00000164325.1	63	17.098	0	0
ENSDART00000160505.1	60	14.6939	0	0
ENSDART00000161690.1	63	17.098	0	0
ENSDART00000158753.1	66	17.9138	0	0
ENSDART00000159473.1	63	17.098	0	0
ENSDART00000159979.1	60	14.6939	0	0
ENSDART00000170206.1	61	15.4	0	0
ENSDART00000167382.1	66	17.9138	0	0
ENSDART00000161727.1	66	17.9138	0	0
ENSDART00000166454.1	57	13.4651	0	0
ENSDART00000166370.1	63	17.098	0	0
ENSDART00000159628.1	63	17.098	0	0
ENSDART00000158978.1	909	754.252	0.000138728	4.68062e-06
ENSDART00000159972.1	66	17.9138	0	0
ENSDART00000169617.1	63	17.098	0	0
ENSDART00000162911.1	66	17.9138	0	0
ENSDART00000172234.1	63	17.098	0	0
ENSDART00000159092.1	63	17.098	0	0
ENSDART00000162352.1	60	14.6939	0	0
ENSDART00000161459.1	60	14.6939	0	0
ENSDART00000159055.1	66	17.9138	0	0
ENSDART00000113547.2	903	748.252	1.99986	0.0680153
ENSDART00000165172.1	63	17.098	0	0
ENSDART00000167581.1	57	13.4651	0	0
ENSDART00000169939.1	63	17.098	0	0
ENSDART00000170702.1	66	17.9138	0	0
ENSDART00000169121.1	63	17.098	0	0
ENSDART00000171126.1	60	14.6939	0	0
ENSDART00000170691.1	63	17.098	0	0
ENSDART00000159011.1	63	17.098	0	0
ENSDART00000170860.1	63	17.098	0	0
ENSDART00000161350.1	63	17.098	0	0
ENSDART00000167576.1	63	17.098	0	0
ENSDART00000093596.3	975	820.252	92735	2877.08
ENSDART00000093600.3	1047	892.252	121446	3463.78
ENSDART00000093606.3	1551	1396.25	362809	6612.55
ENSDART00000093609.3	691	536.271	298634	14171.3
ENSDART00000093611.3	165	39.0794	41809	27225.6
ENSDART00000093612.3	684	529.271	310213	14915.4
ENSDART00000093613.3	786	631.252	310776	12528.5
ENSDART00000093615.3	351	199	37653	4815.06
ENSDART00000093617.3	297	147.692	14852	2559.06
ENSDART00000093618.3	1381	1226.25	121920	2530.17
ENSDART00000093622.3	1821	1666.25	113302	1730.42
ENSDART00000093623.3	519	364.482	34996	2443.41
ENSDART00000093625.3	1141	986.252	235274	6070.73
ENSDART00000138257.2	804	649.252	0	0
ENSDART00000168512.1	108	10.8514	58	136.018
ENSDART00000162302.1	3678	3523.25	845.264	6.10525
ENSDART00000109316.2	1420	1265.25	14.1	0.283594
ENSDART00000125393.1	900	745.252	6	0.204882
ENSDART00000019248.7	3065	2910.25	164	1.43406
ENSDART00000146377.2	1302	1147.25	29.2829	0.649547
ENSDART00000106490.3	3015	2860.25	48.7244	0.433508
ENSDART00000163904.1	727	572.271	0	0
ENSDART00000164314.1	2500	2345.25	130.61	1.41723
ENSDART00000163942.1	2346	2191.25	142	1.64911
ENSDART00000166271.1	1509	1354.25	315	5.91924
ENSDART00000170908.1	786	631.252	17.7874	0.717077
ENSDART00000058680.2	887	732.252	594	20.6434
ENSDART00000167339.1	1597	1442.25	5.18511	0.0914895
ENSDART00000171882.1	2161	2006.25	779.257	9.88439
ENSDART00000127702.2	3305	3150.25	1688	13.6358
ENSDART00000108990.3	2270	2115.25	0	0
ENSDART00000124827.2	6675	6520.25	251.358	0.981032
ENSDART00000162465.1	3264	3109.25	38.3824	0.314145
ENSDART00000164368.1	5683	5528.25	718.235	3.30623
ENSDART00000165350.1	814	659.252	33	1.27385
ENSDART00000082830.5	1794	1639.25	194	3.01169
ENSDART00000157886.1	1108	953.252	315	8.40926
ENSDART00000082523.5	1207	1052.25	914	22.1045
ENSDART00000172722.1	1204	1049.25	0	0
ENSDART00000161035.1	524	369.458	5.27647	0.363441
ENSDART00000113805.3	3746	3591.25	42.3193	0.29988
ENSDART00000145875.1	1590	1435.25	0	0
ENSDART00000122964.2	1314	1159.25	2	0.0439043
ENSDART00000168991.1	1005	850.252	0	0
ENSDART00000168714.1	1002	847.252	0	0
ENSDART00000158566.1	479	324.677	83	6.50551
ENSDART00000141108.2	987	832.252	2.08032	0.0636106
ENSDART00000073892.5	1579	1424.25	155	2.76949
ENSDART00000078974.3	1262	1107.25	223	5.12523
ENSDART00000166311.1	1140	985.252	0	0
ENSDART00000158028.1	2872	2717.25	95	0.88971
ENSDART00000165342.1	1919	1764.25	201	2.89928
ENSDART00000067593.5	917	762.252	44.4972	1.48556
ENSDART00000127085.2	1966	1811.25	39	0.547949
ENSDART00000172151.1	1118	963.252	0	0
ENSDART00000123608.2	2000	1845.25	986.206	13.6009
ENSDART00000113926.3	1043	888.252	55.7945	1.59849
ENSDART00000172247.1	1248	1093.25	0	0
ENSDART00000170398.1	3588	3433.25	0.618254	0.00458264
ENSDART00000170085.1	3588	3433.25	0.618254	0.00458264
ENSDART00000160706.1	3585	3430.25	1.76349	0.0130828
ENSDART00000169860.1	288	139.327	0	0
ENSDART00000167274.1	3993	3838.25	355.263	2.35543
ENSDART00000076503.5	3182	3027.25	125.767	1.05724
ENSDART00000159031.1	1626	1471.25	0	0
ENSDART00000139554.2	1143	988.252	4	0.103002
ENSDART00000167961.1	2232	2077.25	79.3368	0.971941
ENSDART00000165269.1	985	830.252	0	0
ENSDART00000041385.4	692	537.271	67.0307	3.17493
ENSDART00000158611.1	2747	2592.25	0.185728	0.00182329
ENSDART00000168994.1	2741	2586.25	2.989	0.029411
ENSDART00000164729.1	1737	1582.25	18.1191	0.291418
ENSDART00000162643.1	1817	1662.25	56.9265	0.871509
ENSDART00000101653.4	4961	4806.25	2137	11.3149
ENSDART00000171794.1	1018	863.252	674.988	19.8982
ENSDART00000170158.1	880	725.252	121.012	4.24614
ENSDART00000157473.1	848	693.252	0	0
ENSDART00000172140.1	848	693.252	0	0
ENSDART00000159966.1	6347	6192.25	817	3.35759
ENSDART00000161556.1	864	709.252	47.1876	1.6931
ENSDART00000168741.1	183	51.5013	0	0
ENSDART00000162020.1	3202	3047.25	83.1756	0.694612
ENSDART00000053158.5	2799	2644.25	421.824	4.0596
ENSDART00000055882.3	1738	1583.25	171	2.74853
ENSDART00000125880.2	728	573.271	2	0.0887819
ENSDART00000136627.2	776	621.252	201	8.23347
ENSDART00000158771.1	2729	2574.25	322.288	3.18601
ENSDART00000163660.1	2723	2568.25	0	0
ENSDART00000129023.2	381	227.99	1	0.111619
ENSDART00000162759.1	1542	1387.25	20.6055	0.377991
ENSDART00000125136.2	1483	1328.25	410	7.85522
ENSDART00000159262.1	2572	2417.25	35.2431	0.371028
ENSDART00000167969.1	2599	2444.25	443	4.61225
ENSDART00000074630.3	971	816.252	326	10.1636
ENSDART00000168679.1	1053	898.252	0	0
ENSDART00000164061.1	1311	1156.25	3	0.0660273
ENSDART00000140404.1	648	493.288	5.07733	0.261933
ENSDART00000159835.1	472	317.677	1	0.0801067
ENSDART00000032459.7	1256	1101.25	1940	44.8301
ENSDART00000040542.6	5622	5467.25	1802	8.38765
ENSDART00000160214.1	2439	2284.25	28.6481	0.319159
ENSDART00000168490.1	2294	2139.25	0	0
ENSDART00000114592.3	1946	1791.25	6	0.0852411
ENSDART00000161907.1	5255	5100.25	387.608	1.934
ENSDART00000059001.5	1341	1186.25	28	0.60067
ENSDART00000129886.2	993	838.252	0	0
ENSDART00000160493.1	564	409.394	0	0
ENSDART00000163017.1	2310	2155.25	257.174	3.03657
ENSDART00000172567.1	2329	2174.25	457.826	5.35852
ENSDART00000075931.2	612	457.335	0	0
ENSDART00000171043.1	315	164.646	0	0
ENSDART00000020834.8	1637	1482.25	182.115	3.12665
ENSDART00000083823.3	987	832.252	0	0
ENSDART00000170951.1	4727	4572.25	3195	17.7826
ENSDART00000167370.1	4895	4740.25	1818.36	9.76185
ENSDART00000053702.6	599	444.366	4.8402	0.27719
ENSDART00000168530.1	3377	3222.25	332	2.622
ENSDART00000124810.2	5315	5160.25	597	2.94414
ENSDART00000115023.3	3520	3365.25	546	4.12886
ENSDART00000160010.1	6229	6074.25	1005.83	4.21391
ENSDART00000075195.5	1671	1516.25	0	0
ENSDART00000106229.5	1647	1492.25	0	0
ENSDART00000075209.4	2805	2650.25	0	0
ENSDART00000106562.4	2856	2701.25	15.6907	0.147819
ENSDART00000171616.1	2772	2617.25	20.835	0.202583
ENSDART00000058715.4	1830	1675.25	0	0
ENSDART00000171887.1	2867	2712.25	0	0
ENSDART00000075188.3	2799	2644.25	0	0
ENSDART00000162366.1	2831	2676.25	0	0
ENSDART00000167622.1	2766	2611.25	0	0
ENSDART00000161162.1	2220	2065.25	1166	14.3675
ENSDART00000171884.1	2220	2065.25	0	0
ENSDART00000161149.1	1402	1247.25	228	4.65195
ENSDART00000163434.1	2398	2243.25	222	2.51843
ENSDART00000157758.1	2157	2002.25	0	0
ENSDART00000067039.4	1931	1776.25	440	6.30381
ENSDART00000113699.3	654	499.271	0	0
ENSDART00000109567.3	4654	4499.25	196	1.10859
ENSDART00000063313.3	807	652.252	7	0.27311
ENSDART00000056865.5	2098	1943.25	430	5.63111
ENSDART00000114711.3	2691	2536.25	2	0.0200675
ENSDART00000038120.6	1628	1473.25	18	0.310921
ENSDART00000108989.3	2751	2596.25	104	1.01939
ENSDART00000169404.1	2342	2187.25	8051	93.6711
ENSDART00000165038.1	3261	3106.25	45.937	0.37634
ENSDART00000170968.1	2889	2734.25	38.063	0.354258
ENSDART00000100327.4	2622	2467.25	336	3.46562
ENSDART00000114980.2	1486	1331.25	2	0.0382318
ENSDART00000099270.4	655	500.271	6	0.305211
ENSDART00000002232.4	1083	928.252	11	0.301565
ENSDART00000083670.4	744	589.271	5	0.215928
ENSDART00000167894.1	2198	2043.25	211.128	2.62954
ENSDART00000124184.2	1738	1583.25	113.299	1.82109
ENSDART00000169532.1	1122	967.252	47.5171	1.25016
ENSDART00000105910.4	669	514.271	0	0
ENSDART00000063323.6	618	463.335	5.49702	0.301916
ENSDART00000125750.2	780	625.252	0	0
ENSDART00000158020.1	1134	979.252	11.1853	0.290675
ENSDART00000162565.1	1555	1400.25	0	0
ENSDART00000129439.2	3143	2988.25	1411	12.0161
ENSDART00000123895.2	1154	999.252	91.5829	2.33235
ENSDART00000160913.1	1294	1139.25	20.8299	0.465289
ENSDART00000170074.1	617	462.335	87	4.78869
ENSDART00000160017.1	2660	2505.25	1946	19.7672
ENSDART00000110112.3	818	663.252	131	5.02629
ENSDART00000169973.1	1625	1470.25	2	0.0346173
ENSDART00000050847.5	3020	2865.25	294.32	2.61404
ENSDART00000172117.1	3005	2850.25	214.465	1.91482
ENSDART00000125850.2	1000	845.252	296	8.9117
ENSDART00000100606.1	959	804.252	142	4.49315
ENSDART00000165336.1	754	599.252	0	0
ENSDART00000167035.1	1043	888.252	10623	304.345
ENSDART00000164411.1	1583	1428.25	445	7.92884
ENSDART00000162248.1	1910	1755.25	44.6802	0.647784
ENSDART00000109559.3	1694	1539.25	2	0.0330655
ENSDART00000167231.1	1171	1016.25	688	17.2283
ENSDART00000122292.2	3660	3505.25	70.696	0.513251
ENSDART00000063242.5	2639	2484.25	3766.88	38.587
ENSDART00000160298.1	1347	1192.25	0.0023542	5.02492e-05
ENSDART00000129558.2	2508	2353.25	0	0
ENSDART00000161900.1	759	604.252	0	0
ENSDART00000159401.1	870	715.252	0	0
ENSDART00000161255.1	1431	1276.25	1.0196	0.0203304
ENSDART00000081707.5	2979	2824.25	24	0.216253
ENSDART00000163559.1	1267	1112.25	225	5.14795
ENSDART00000164655.1	3276	3121.25	260.24	2.12178
ENSDART00000113713.2	2064	1909.25	707.273	9.42711
ENSDART00000172330.1	2745	2590.25	5	0.0491227
ENSDART00000164934.1	651	496.271	346	17.7424
ENSDART00000169443.1	1937	1782.25	14.258	0.203584
ENSDART00000097631.4	1562	1407.25	7.74199	0.140002
ENSDART00000029528.6	2150	1995.25	423	5.39507
ENSDART00000162942.1	2433	2278.25	5	0.05585
ENSDART00000012822.7	2282	2127.25	0	0
ENSDART00000122681.2	4587	4432.25	100.871	0.57916
ENSDART00000110196.2	1343	1188.25	20	0.428328
ENSDART00000163696.1	741	586.271	0	0
ENSDART00000160164.1	1537	1382.25	3	0.0552317
ENSDART00000101071.4	1364	1209.25	0	0
ENSDART00000110384.3	2697	2542.25	981.689	9.82675
ENSDART00000129856.2	2568	2413.25	285.311	3.00864
ENSDART00000105021.4	1713	1558.25	16.5164	0.269732
ENSDART00000161964.1	1152	997.252	0	0
ENSDART00000164461.1	4489	4334.25	280.076	1.64443
ENSDART00000089158.5	3372	3217.25	120.683	0.954585
ENSDART00000162644.1	2493	2338.25	0	0
ENSDART00000160157.1	1064	909.252	0	0
ENSDART00000163107.1	1509	1354.25	1221.64	22.9561
ENSDART00000171492.1	1058	903.252	182.914	5.15339
ENSDART00000067734.5	954	799.252	125.086	3.98272
ENSDART00000171954.1	1098	943.252	0	0
ENSDART00000157999.1	1653	1498.25	2942	49.9704
ENSDART00000163425.1	1598	1443.25	42	0.740563
ENSDART00000082300.5	3943	3788.25	1078	7.2416
ENSDART00000130720.2	3370	3215.25	0	0
ENSDART00000129632.2	3367	3212.25	0	0
ENSDART00000161297.1	2515	2360.25	30	0.323458
ENSDART00000167174.1	4091	3936.25	78.7806	0.509321
ENSDART00000159024.1	2239	2084.25	1.30287	0.0159076
ENSDART00000103646.4	2723	2568.25	153.798	1.52394
ENSDART00000080637.1	810	655.252	0	0
ENSDART00000160122.1	1179	1024.25	0	0
ENSDART00000154237.1	3073	2918.25	39	0.340092
ENSDART00000138018.1	2503	2348.25	78	0.845288
ENSDART00000125455.3	1592	1437.25	94.2242	1.66834
ENSDART00000154260.1	672	517.271	24.7758	1.21889
ENSDART00000100166.4	1946	1791.25	42	0.596688
ENSDART00000035096.5	2084	1929.25	383.24	5.05518
ENSDART00000133845.1	804	649.252	10.5316	0.412797
ENSDART00000145976.1	848	693.252	69.6918	2.55827
ENSDART00000152365.1	1130	975.252	46.7886	1.22089
ENSDART00000115032.1	1984	1829.25	436.491	6.07235
ENSDART00000170261.1	2828	2673.25	24.2568	0.230913
ENSDART00000146867.2	1180	1025.25	16374.8	406.443
ENSDART00000020741.7	1609	1454.25	30098.5	526.696
ENSDART00000137999.1	715	560.271	38.7061	1.75807
ENSDART00000155248.1	1585	1430.25	36	0.640538
ENSDART00000159286.1	3595	3440.25	3.35946	0.0248504
ENSDART00000123293.2	2077	1922.25	4.02088	0.0532311
ENSDART00000166750.1	931	776.252	545.003	17.867
ENSDART00000170944.1	824	669.252	0	0
ENSDART00000171297.1	767	612.252	36.997	1.53777
ENSDART00000172087.1	813	658.252	0	0
ENSDART00000139037.1	1948	1793.25	232.73	3.30268
ENSDART00000164406.1	1870	1715.25	29.0666	0.431242
ENSDART00000057095.5	3426	3271.25	16	0.124469
ENSDART00000164496.1	2439	2284.25	15.2448	0.169837
ENSDART00000162361.1	1491	1336.25	0	0
ENSDART00000154410.1	2422	2267.25	192	2.15504
ENSDART00000150447.1	1247	1092.25	2.53788	0.0591294
ENSDART00000154359.1	812	657.252	227	8.78919
ENSDART00000153573.1	688	533.271	0	0
ENSDART00000136303.2	3363	3208.25	155	1.22947
ENSDART00000027482.9	2366	2211.25	221.039	2.54381
ENSDART00000153273.1	345	193.217	0	0
ENSDART00000124283.2	2534	2379.25	188.961	2.0211
ENSDART00000163798.1	1456	1301.25	25.6905	0.502418
ENSDART00000162202.1	514	359.494	9.35684	0.662357
ENSDART00000108639.4	3356	3201.25	3.56124	0.0283097
ENSDART00000171185.1	4565	4410.25	143.703	0.829197
ENSDART00000159832.1	1393	1238.25	61.7674	1.26942
ENSDART00000167470.1	1071	916.252	0	0
ENSDART00000162193.1	1491	1336.25	9.18208	0.174867
ENSDART00000123408.2	851	696.252	0	0
ENSDART00000156682.1	2504	2349.25	0	0
ENSDART00000019651.9	2274	2119.25	0	0
ENSDART00000099392.3	1333	1178.25	1	0.0215982
ENSDART00000168151.1	1340	1185.25	0	0
ENSDART00000098826.4	1315	1160.25	0	0
ENSDART00000055170.3	1873	1718.25	98	1.45142
ENSDART00000145109.2	2782	2627.25	493.44	4.77955
ENSDART00000147364.1	899	744.252	1.49851	0.0512383
ENSDART00000144976.2	1029	874.252	0	0
ENSDART00000140120.2	905	750.252	0	0
ENSDART00000076840.5	2802	2647.25	0	0
ENSDART00000058958.5	4083	3928.25	1303	8.44111
ENSDART00000151340.2	1737	1582.25	0	0
ENSDART00000110611.2	1728	1573.25	0	0
ENSDART00000113454.3	2778	2623.25	22.1832	0.215198
ENSDART00000152404.1	2391	2236.25	24	0.273115
ENSDART00000141629.2	6930	6775.25	33.2562	0.124911
ENSDART00000132583.2	4333	4178.25	32.7438	0.19943
ENSDART00000134196.1	576	421.38	0	0
ENSDART00000087657.5	5013	4858.25	0	0
ENSDART00000164458.1	5013	4858.25	0	0
ENSDART00000156375.1	4819	4664.25	28.0443	0.153009
ENSDART00000111190.3	1114	959.252	10.1281	0.268688
ENSDART00000161184.1	1518	1363.25	16.8719	0.314951
ENSDART00000164706.1	1393	1238.25	11.1495	0.229141
ENSDART00000169264.1	1333	1178.25	0	0
ENSDART00000143181.2	1333	1178.25	0	0
ENSDART00000161189.1	4542	4387.25	671.872	3.89716
ENSDART00000064309.3	758	603.252	0	0
ENSDART00000104683.5	4379	4224.25	4114.25	24.7854
ENSDART00000156935.1	827	672.252	25.6544	0.971146
ENSDART00000062092.6	1715	1560.25	157	2.56071
ENSDART00000152531.2	1846	1691.25	0	0
ENSDART00000012872.3	1584	1429.25	0	0
ENSDART00000164142.1	519	364.482	0	0
ENSDART00000167131.1	1086	931.252	15	0.409901
ENSDART00000062081.2	1471	1316.25	141	2.72606
ENSDART00000154761.1	2198	2043.25	1155.82	14.3954
ENSDART00000161410.1	853	698.252	13.5261	0.492964
ENSDART00000153740.2	1653	1498.25	0	0
ENSDART00000127176.2	1671	1516.25	0	0
ENSDART00000161912.1	1662	1507.25	0	0
ENSDART00000024104.6	2488	2333.25	925	10.0887
ENSDART00000162778.1	436	282.076	0	0
ENSDART00000127914.2	1658	1503.25	58.1426	0.984278
ENSDART00000170110.1	805	650.252	0	0
ENSDART00000124573.2	954	799.252	0	0
ENSDART00000160587.1	3474	3319.25	11.9394	0.0915367
ENSDART00000104921.3	3884	3729.25	22.9094	0.156331
ENSDART00000150611.1	2163	2008.25	43.3036	0.548733
ENSDART00000102369.3	2075	1920.25	23.7492	0.314735
ENSDART00000152363.1	809	654.252	5	0.194482
ENSDART00000115117.4	6023	5868.25	4561.46	19.781
ENSDART00000114343.3	6433	6278.25	2028.54	8.22244
ENSDART00000170724.1	1318	1163.25	20.5853	0.450336
ENSDART00000134309.2	767	612.252	27.2974	1.13461
ENSDART00000007170.5	2312	2157.25	629.882	7.43042
ENSDART00000147379.1	794	639.252	38.8203	1.5454
ENSDART00000150655.1	2840	2685.25	131.181	1.24319
ENSDART00000157849.1	1260	1105.25	0	0
ENSDART00000150023.2	2439	2284.25	0.0739233	0.000823554
ENSDART00000149394.1	2429	2274.25	14.2361	0.159297
ENSDART00000142492.3	1774	1619.25	73.1389	1.14945
ENSDART00000151894.1	534	379.445	1.86109	0.124817
ENSDART00000103842.3	1703	1548.25	1.38639e-05	2.27876e-07
ENSDART00000064878.5	2168	2013.25	135	1.70644
ENSDART00000156490.1	614	459.335	216	11.9668
ENSDART00000128062.3	936	781.252	559.41	18.2219
ENSDART00000157327.1	1379	1224.25	19.3692	0.402621
ENSDART00000155417.2	739	584.271	0	0
ENSDART00000154790.2	5086	4931.25	1197.2	6.17825
ENSDART00000156497.1	495	340.599	2.07035	0.154687
ENSDART00000155198.1	588	433.366	1.60405	0.0941927
ENSDART00000154343.1	474	319.677	59.9752	4.77436
ENSDART00000112375.3	2268	2113.25	10.1461	0.122181
ENSDART00000129339.3	4519	4364.25	2134	12.4434
ENSDART00000031234.8	2529	2374.25	379	4.06225
ENSDART00000147897.1	2566	2411.25	108.594	1.14609
ENSDART00000135564.1	859	704.252	0	0
ENSDART00000147637.1	415	261.394	0	0
ENSDART00000074546.5	3234	3079.25	64.7378	0.535017
ENSDART00000153021.2	648	493.288	0	0
ENSDART00000147787.3	2506	2351.25	0	0
ENSDART00000061413.3	6060	5905.25	354.764	1.52882
ENSDART00000123292.2	5242	5087.25	16	0.0800371
ENSDART00000147582.2	1930	1775.25	27.2218	0.390222
ENSDART00000139934.1	1017	862.252	4.77818	0.141021
ENSDART00000135912.2	3205	3050.25	0	0
ENSDART00000004721.6	2074	1919.25	131.677	1.74595
ENSDART00000020153.6	3252	3097.25	1350.35	11.0949
ENSDART00000061843.7	4562	4407.25	2743.84	15.8433
ENSDART00000125007.2	488	333.644	28.1633	2.1481
ENSDART00000158851.1	2529	2374.25	0	0
ENSDART00000055171.5	1419	1264.25	189	3.80437
ENSDART00000011780.4	2903	2748.25	749	6.93553
ENSDART00000157018.1	3639	3484.25	36.2477	0.264743
ENSDART00000135927.2	803	648.252	7.11969	0.279494
ENSDART00000061417.4	2411	2256.25	17.2443	0.194497
ENSDART00000152893.1	539	384.42	0	0
ENSDART00000143970.2	582	427.366	2.73369	0.162781
ENSDART00000153103.1	509	354.518	1	0.0717821
ENSDART00000075486.5	2493	2338.25	802	8.72846
ENSDART00000124168.2	2430	2275.25	0	0
ENSDART00000108650.2	1563	1408.25	0	0
