target_id	length	eff_length	est_counts	tpm
ENSDART00000167496.1	346	185.232	0	0
ENSDART00000164659.1	404	241.057	0	0
ENSDART00000164489.1	350	189.037	0	0
ENSDART00000160625.1	413	249.879	0	0
ENSDART00000169436.1	387	224.483	0	0
ENSDART00000170399.1	380	217.723	0	0
ENSDART00000162378.1	358	196.613	1.5651	0.14418
ENSDART00000169864.1	389	226.427	0	0
ENSDART00000164059.1	336	175.694	0	0
ENSDART00000168607.1	375	212.874	0	0
ENSDART00000161399.1	381	218.695	0	0
ENSDART00000171483.1	397	234.223	1.4349	0.11096
ENSDART00000171356.1	339	178.563	0	0
ENSDART00000172182.1	413	249.879	1	0.0724846
ENSDART00000113019.2	414	250.879	0	0
ENSDART00000170523.1	375	212.874	0	0
ENSDART00000160187.1	385	222.562	0	0
ENSDART00000114271.3	416	252.822	0	0
ENSDART00000159161.1	423	259.687	0	0
ENSDART00000162061.1	314	155.17	0	0
ENSDART00000166882.1	420	256.732	0	0
ENSDART00000171020.1	383	220.634	0	0
ENSDART00000162456.1	366	204.295	0	0
ENSDART00000160762.1	345	184.278	1	0.098288
ENSDART00000170804.1	366	204.295	1	0.088658
ENSDART00000171132.1	338	177.609	0	0
ENSDART00000168177.1	3370	3205.38	285.366	1.61249
ENSDART00000171570.1	1371	1206.38	0	0
ENSDART00000162578.1	3367	3202.38	759.919	4.29803
ENSDART00000007487.8	873	708.397	429	10.9687
ENSDART00000171860.1	754	589.397	0	0
ENSDART00000166941.1	754	589.397	0	0
ENSDART00000168926.1	1724	1559.38	9430	109.531
ENSDART00000169803.1	998	833.377	0.0129588	0.000281643
ENSDART00000162986.1	727	562.397	0	0
ENSDART00000167135.1	730	565.397	0	0
ENSDART00000164078.1	994	829.377	1.98704	0.043394
ENSDART00000162972.2	1568	1403.38	57.9847	0.748366
ENSDART00000158824.1	1553	1388.38	0.0152974	0.000199565
ENSDART00000169180.1	3210	3045.38	613.152	3.64671
ENSDART00000006482.8	3144	2979.38	0	0
ENSDART00000160925.1	4365	4200.38	39.2719	0.169344
ENSDART00000171190.1	3169	3004.38	0	0
ENSDART00000167950.1	667	502.397	0	0
ENSDART00000165811.1	556	391.537	0	0
ENSDART00000170923.1	3705	3540.38	244.17	1.24916
ENSDART00000162709.2	4761	4596.38	1849.03	7.28622
ENSDART00000125149.2	2642	2477.38	23.9736	0.175274
ENSDART00000165795.1	1002	837.377	0.00189921	4.10796e-05
ENSDART00000079649.5	997	832.377	0.998101	0.0217185
ENSDART00000171098.1	437	273.428	4	0.264967
ENSDART00000159824.1	734	569.397	7	0.222668
ENSDART00000171437.1	63	20.6226	0	0
ENSDART00000166099.1	66	20.4677	0	0
ENSDART00000170926.1	63	20.6226	0	0
ENSDART00000158148.1	63	20.6226	0	0
ENSDART00000161136.1	63	20.6226	0	0
ENSDART00000169893.1	63	20.6226	0	0
ENSDART00000168298.1	66	20.4677	0	0
ENSDART00000167303.1	63	20.6226	0	0
ENSDART00000165205.1	63	20.6226	0	0
ENSDART00000166020.1	66	20.4677	0	0
ENSDART00000171914.1	63	20.6226	0	0
ENSDART00000172198.1	63	20.6226	0	0
ENSDART00000164479.1	66	20.4677	0	0
ENSDART00000161763.1	63	20.6226	0	0
ENSDART00000166828.1	63	20.6226	0	0
ENSDART00000171681.1	60	18.74	0	0
ENSDART00000169359.1	63	20.6226	0	0
ENSDART00000158609.1	60	18.74	0	0
ENSDART00000165666.1	63	20.6226	0	0
ENSDART00000171447.1	49	15.2188	0	0
ENSDART00000168385.1	60	18.74	0	0
ENSDART00000164889.1	63	20.6226	0	0
ENSDART00000167932.1	60	18.74	0	0
ENSDART00000168960.1	63	20.6226	0	0
ENSDART00000160963.1	63	20.6226	0	0
ENSDART00000166210.1	60	18.74	0	0
ENSDART00000172223.1	56	17.7619	0	0
ENSDART00000161734.1	64	20.5179	0	0
ENSDART00000170448.1	57	17.9545	0	0
ENSDART00000160161.1	46	13.0333	0	0
ENSDART00000164734.1	55	17.6	0	0
ENSDART00000162964.1	49	15.2188	0	0
ENSDART00000163969.1	49	15.2188	0	0
ENSDART00000170440.1	46	13.0333	0	0
ENSDART00000157393.1	52	16.8	0	0
ENSDART00000166061.1	45	12.4483	0	0
ENSDART00000164120.1	63	20.6226	0	0
ENSDART00000164253.1	66	20.4677	0	0
ENSDART00000160068.1	63	20.6226	0	0
ENSDART00000168126.1	57	17.9545	0	0
ENSDART00000164894.1	66	20.4677	0	0
ENSDART00000162921.1	60	18.74	0	0
ENSDART00000171243.1	66	20.4677	0	0
ENSDART00000161571.1	57	17.9545	0	0
ENSDART00000162187.1	63	20.6226	0	0
ENSDART00000164325.1	63	20.6226	0	0
ENSDART00000160505.1	60	18.74	0	0
ENSDART00000161690.1	63	20.6226	0	0
ENSDART00000158753.1	66	20.4677	0	0
ENSDART00000159473.1	63	20.6226	0	0
ENSDART00000159979.1	60	18.74	0	0
ENSDART00000170206.1	61	19.3725	0	0
ENSDART00000167382.1	66	20.4677	0	0
ENSDART00000161727.1	66	20.4677	0	0
ENSDART00000166454.1	57	17.9545	0	0
ENSDART00000166370.1	63	20.6226	0	0
ENSDART00000159628.1	63	20.6226	0	0
ENSDART00000158978.1	909	744.397	0.0031596	7.68781e-05
ENSDART00000159972.1	66	20.4677	0	0
ENSDART00000169617.1	63	20.6226	0	0
ENSDART00000162911.1	66	20.4677	0	0
ENSDART00000172234.1	63	20.6226	0	0
ENSDART00000159092.1	63	20.6226	1	0.878275
ENSDART00000162352.1	60	18.74	0	0
ENSDART00000161459.1	60	18.74	0	0
ENSDART00000159055.1	66	20.4677	0	0
ENSDART00000113547.2	903	738.397	14.9968	0.367862
ENSDART00000165172.1	63	20.6226	0	0
ENSDART00000167581.1	57	17.9545	0	0
ENSDART00000169939.1	63	20.6226	0	0
ENSDART00000170702.1	66	20.4677	0	0
ENSDART00000169121.1	63	20.6226	0	0
ENSDART00000171126.1	60	18.74	0	0
ENSDART00000170691.1	63	20.6226	0	0
ENSDART00000159011.1	63	20.6226	0	0
ENSDART00000170860.1	63	20.6226	0	0
ENSDART00000161350.1	63	20.6226	0	0
ENSDART00000167576.1	63	20.6226	0	0
ENSDART00000093596.3	975	810.377	333480	7453.45
ENSDART00000093600.3	1047	882.377	370425	7603.63
ENSDART00000093606.3	1551	1386.38	1.76598e+06	23071.7
ENSDART00000093609.3	691	526.397	1.075e+06	36988.8
ENSDART00000093611.3	165	34.8117	123359	64183.1
ENSDART00000093612.3	684	519.397	988886	34484.3
ENSDART00000093613.3	786	621.397	1.10744e+06	32279.3
ENSDART00000093615.3	351	189.999	76424	7285.41
ENSDART00000093617.3	297	139.525	53133	6897.42
ENSDART00000093618.3	1381	1216.38	506883	7547.7
ENSDART00000093622.3	1821	1656.38	392511	4292.08
ENSDART00000093623.3	519	354.667	179986	9191.64
ENSDART00000093625.3	1141	976.377	986580	18301.6
ENSDART00000138257.2	804	639.397	0	0
ENSDART00000168512.1	108	10.1998	38	67.479
ENSDART00000162302.1	3678	3513.38	4258.81	21.9553
ENSDART00000109316.2	1420	1255.38	37.1142	0.535476
ENSDART00000125393.1	900	735.397	6	0.147776
ENSDART00000019248.7	3065	2900.38	107	0.668196
ENSDART00000146377.2	1302	1137.38	11.4267	0.181967
ENSDART00000106490.3	3015	2850.38	92.0137	0.584689
ENSDART00000163904.1	727	562.397	0	0
ENSDART00000164314.1	2500	2335.38	60.117	0.466246
ENSDART00000163942.1	2346	2181.38	329	2.73174
ENSDART00000166271.1	1509	1344.38	20.4499	0.275515
ENSDART00000170908.1	786	621.397	5.32082	0.15509
ENSDART00000058680.2	887	722.397	414	10.38
ENSDART00000167339.1	1597	1432.38	13.6634	0.172774
ENSDART00000171882.1	2161	1996.38	791.27	7.17889
ENSDART00000127702.2	3305	3140.38	1279	7.37672
ENSDART00000108990.3	2270	2105.38	12	0.103235
ENSDART00000124827.2	6675	6510.38	583.864	1.62435
ENSDART00000162465.1	3264	3099.38	138	0.806454
ENSDART00000164368.1	5683	5518.38	935.137	3.06929
ENSDART00000165350.1	814	649.397	1066	29.7318
ENSDART00000082830.5	1794	1629.38	138	1.53402
ENSDART00000157886.1	1108	943.377	87	1.67036
ENSDART00000082523.5	1207	1042.38	1607	27.9232
ENSDART00000172722.1	1204	1039.38	0	0
ENSDART00000161035.1	524	359.64	1.00788	0.0507594
ENSDART00000113805.3	3746	3581.38	74.4986	0.376767
ENSDART00000145875.1	1590	1425.38	1	0.0127071
ENSDART00000122964.2	1314	1149.38	0	0
ENSDART00000168991.1	1005	840.377	0	0
ENSDART00000168714.1	1002	837.377	31	0.670526
ENSDART00000158566.1	479	314.969	73	4.19788
ENSDART00000141108.2	987	822.377	0	0
ENSDART00000073892.5	1579	1414.38	55	0.704324
ENSDART00000078974.3	1262	1097.38	364	6.00787
ENSDART00000166311.1	1140	975.377	0	0
ENSDART00000158028.1	2872	2707.38	133.823	0.895275
ENSDART00000165342.1	1919	1754.38	852.622	8.80255
ENSDART00000067593.5	917	752.397	130.823	3.14929
ENSDART00000127085.2	1966	1801.38	114	1.14624
ENSDART00000172151.1	1118	953.377	0	0
ENSDART00000123608.2	2000	1835.38	1345.65	13.2795
ENSDART00000113926.3	1043	878.377	24.3475	0.502052
ENSDART00000172247.1	1248	1083.38	0	0
ENSDART00000170398.1	3588	3423.38	2.28449	0.0120867
ENSDART00000170085.1	3588	3423.38	0	0
ENSDART00000160706.1	3585	3420.38	5.71551	0.0302661
ENSDART00000169860.1	288	131.458	0	0
ENSDART00000167274.1	3993	3828.38	179.501	0.849232
ENSDART00000076503.5	3182	3017.38	4.94874	0.0297057
ENSDART00000159031.1	1626	1461.38	0	0
ENSDART00000139554.2	1143	978.377	5.0696	0.0938517
ENSDART00000167961.1	2232	2067.38	49.3268	0.432154
ENSDART00000165269.1	985	820.377	20.5339	0.45335
ENSDART00000041385.4	692	527.397	3	0.103029
ENSDART00000158611.1	2747	2582.38	0	0
ENSDART00000168994.1	2741	2576.38	2.0809	0.0146291
ENSDART00000164729.1	1737	1572.38	10.3764	0.119526
ENSDART00000162643.1	1817	1652.38	235.621	2.58274
ENSDART00000101653.4	4961	4796.38	5514	20.8223
ENSDART00000171794.1	1018	853.377	1793.35	38.0627
ENSDART00000170158.1	880	715.397	112.806	2.856
ENSDART00000157473.1	848	683.397	0	0
ENSDART00000172140.1	848	683.397	14.8404	0.39332
ENSDART00000159966.1	6347	6182.38	2281	6.68259
ENSDART00000161556.1	864	699.397	9.37364	0.24275
ENSDART00000168741.1	183	46.6252	0	0
ENSDART00000162020.1	3202	3037.38	22.0602	0.131548
ENSDART00000053158.5	2799	2634.38	261.94	1.80094
ENSDART00000055882.3	1738	1573.38	128.033	1.47388
ENSDART00000125880.2	728	563.397	0	0
ENSDART00000136627.2	776	611.397	106	3.1402
ENSDART00000158771.1	2729	2564.38	398.141	2.81209
ENSDART00000163660.1	2723	2558.38	12.4747	0.0883164
ENSDART00000129023.2	381	218.695	0	0
ENSDART00000162759.1	1542	1377.38	18.0507	0.237365
ENSDART00000125136.2	1483	1318.38	8	0.109907
ENSDART00000159262.1	2572	2407.38	52.1911	0.39267
ENSDART00000167969.1	2599	2434.38	507	3.7722
ENSDART00000074630.3	971	806.397	228	5.12107
ENSDART00000168679.1	1053	888.377	0	0
ENSDART00000164061.1	1311	1146.38	29	0.45819
ENSDART00000140404.1	648	483.397	1.12879	0.0422943
ENSDART00000159835.1	472	308.008	0	0
ENSDART00000032459.7	1256	1091.38	934	15.5005
ENSDART00000040542.6	5622	5457.38	1297	4.30458
ENSDART00000160214.1	2439	2274.38	31.3707	0.249825
ENSDART00000168490.1	2294	2129.38	11.7002	0.0995212
ENSDART00000114592.3	1946	1781.38	67	0.68123
ENSDART00000161907.1	5255	5090.38	284.805	1.01338
ENSDART00000059001.5	1341	1176.38	7	0.107777
ENSDART00000129886.2	993	828.377	1	0.0218649
ENSDART00000160493.1	564	399.517	0	0
ENSDART00000163017.1	2310	2145.38	9.99901	0.0844167
ENSDART00000172567.1	2329	2164.38	0.00098746	8.26345e-06
ENSDART00000075931.2	612	447.432	1	0.0404807
ENSDART00000171043.1	315	156.102	3	0.348086
ENSDART00000020834.8	1637	1472.38	75.3867	0.927364
ENSDART00000083823.3	987	822.377	2	0.0440488
ENSDART00000170951.1	4727	4562.38	2113	8.38848
ENSDART00000167370.1	4895	4730.38	8047.27	30.8126
ENSDART00000053702.6	599	434.443	14.73	0.614108
ENSDART00000168530.1	3377	3212.38	399	2.24968
ENSDART00000124810.2	5315	5150.38	157	0.552122
ENSDART00000115023.3	3520	3355.38	772	4.16726
ENSDART00000160010.1	6229	6064.38	2153.06	6.4305
ENSDART00000075195.5	1671	1506.38	0	0
ENSDART00000106229.5	1647	1482.38	0	0
ENSDART00000075209.4	2805	2640.38	0	0
ENSDART00000106562.4	2856	2691.38	4.42342	0.0297686
ENSDART00000171616.1	2772	2607.38	13.8921	0.0965024
ENSDART00000058715.4	1830	1665.38	13.4717	0.146516
ENSDART00000171887.1	2867	2702.38	10.7056	0.071753
ENSDART00000075188.3	2799	2634.38	0	0
ENSDART00000162366.1	2831	2666.38	0	0
ENSDART00000167622.1	2766	2601.38	0	0
ENSDART00000161162.1	2220	2055.38	89	0.784284
ENSDART00000171884.1	2220	2055.38	0	0
ENSDART00000161149.1	1402	1237.38	253	3.70334
ENSDART00000163434.1	2398	2233.38	125	1.01373
ENSDART00000157758.1	2157	1992.38	0	0
ENSDART00000067039.4	1931	1766.38	213	2.18409
ENSDART00000113699.3	654	489.397	4	0.148038
ENSDART00000109567.3	4654	4489.38	284	1.1458
ENSDART00000063313.3	807	642.397	3	0.0845848
ENSDART00000056865.5	2098	1933.38	414	3.87845
ENSDART00000114711.3	2691	2526.38	1	0.0071693
ENSDART00000038120.6	1628	1463.38	16	0.198033
ENSDART00000108989.3	2751	2586.38	7	0.0490209
ENSDART00000169404.1	2342	2177.38	3819	31.7681
ENSDART00000165038.1	3261	3096.38	106.168	0.621033
ENSDART00000170968.1	2889	2724.38	45.7722	0.304305
ENSDART00000100327.4	2622	2457.38	534.03	3.93612
ENSDART00000114980.2	1486	1321.38	1	0.0137072
ENSDART00000099270.4	655	490.397	2	0.0738681
ENSDART00000002232.4	1083	918.377	11	0.216943
ENSDART00000083670.4	744	579.397	5	0.156303
ENSDART00000167894.1	2198	2033.38	239.147	2.13021
ENSDART00000124184.2	1738	1573.38	84.8676	0.976977
ENSDART00000169532.1	1122	957.377	83.6424	1.58241
ENSDART00000105910.4	669	504.397	0	0
ENSDART00000063323.6	618	453.421	7.24402	0.28937
ENSDART00000125750.2	780	615.397	1	0.029432
ENSDART00000158020.1	1134	969.377	3.66028	0.0683906
ENSDART00000162565.1	1555	1390.38	0	0
ENSDART00000129439.2	3143	2978.38	873	5.30896
ENSDART00000123895.2	1154	989.377	84.0434	1.53857
ENSDART00000160913.1	1294	1129.38	5.11772	0.0820753
ENSDART00000170074.1	617	452.421	92	3.68316
ENSDART00000160017.1	2660	2495.38	56	0.406468
ENSDART00000110112.3	818	653.397	172	4.76789
ENSDART00000169973.1	1625	1460.38	1	0.0124025
ENSDART00000050847.5	3020	2855.38	295.64	1.87532
ENSDART00000172117.1	3005	2840.38	254.231	1.62117
ENSDART00000125850.2	1000	835.377	643	13.9413
ENSDART00000100606.1	959	794.397	109	2.48521
ENSDART00000165336.1	754	589.397	0	0
ENSDART00000167035.1	1043	878.377	13608	280.6
ENSDART00000164411.1	1583	1418.38	192	2.4518
ENSDART00000162248.1	1910	1745.38	100.321	1.04106
ENSDART00000109559.3	1694	1529.38	6	0.0710578
ENSDART00000167231.1	1171	1006.38	1036	18.6455
ENSDART00000122292.2	3660	3495.38	382.903	1.98413
ENSDART00000063242.5	2639	2474.38	5348.78	39.1529
ENSDART00000160298.1	1347	1182.38	0.331994	0.00508567
ENSDART00000129558.2	2508	2343.38	0	0
ENSDART00000161900.1	759	594.397	9.61998	0.293138
ENSDART00000159401.1	870	705.397	0	0
ENSDART00000161255.1	1431	1266.38	22.0529	0.315411
ENSDART00000081707.5	2979	2814.38	90	0.579209
ENSDART00000163559.1	1267	1102.38	106	1.74161
ENSDART00000164655.1	3276	3111.38	601.497	3.50151
ENSDART00000113713.2	2064	1899.38	659.3	6.28705
ENSDART00000172330.1	2745	2580.38	69	0.484329
ENSDART00000164934.1	651	486.397	214	7.96889
ENSDART00000169443.1	1937	1772.38	16.6786	0.170443
ENSDART00000097631.4	1562	1397.38	5.32136	0.0689738
ENSDART00000029528.6	2150	1985.38	405	3.69477
ENSDART00000162942.1	2433	2268.38	0	0
ENSDART00000012822.7	2282	2117.38	2.19135	0.0187451
ENSDART00000122681.2	4587	4422.38	64.528	0.264282
ENSDART00000110196.2	1343	1178.38	763.426	11.7343
ENSDART00000163696.1	741	576.397	84.5742	2.65761
ENSDART00000160164.1	1537	1372.38	1	0.0131978
ENSDART00000101071.4	1364	1199.38	0	0
ENSDART00000110384.3	2697	2532.38	1729.28	12.3683
ENSDART00000129856.2	2568	2403.38	129.721	0.977605
ENSDART00000105021.4	1713	1548.38	33.8477	0.395938
ENSDART00000161964.1	1152	987.377	9.75713	0.178984
ENSDART00000164461.1	4489	4324.38	401.924	1.68343
ENSDART00000089158.5	3372	3207.38	132.563	0.748595
ENSDART00000162644.1	2493	2328.38	0	0
ENSDART00000160157.1	1064	899.377	1.7096	0.0344292
ENSDART00000163107.1	1509	1344.38	1350.99	18.2014
ENSDART00000171492.1	1058	893.377	424.317	8.60261
ENSDART00000067734.5	954	789.397	408.683	9.37704
ENSDART00000171954.1	1098	933.377	0	0
ENSDART00000157999.1	1653	1488.38	1096	13.3374
ENSDART00000163425.1	1598	1433.38	44	0.55599
ENSDART00000082300.5	3943	3778.38	570	2.7324
ENSDART00000130720.2	3370	3205.38	0	0
ENSDART00000129632.2	3367	3202.38	0	0
ENSDART00000161297.1	2515	2350.38	30	0.231184
ENSDART00000167174.1	4091	3926.38	107.049	0.493818
ENSDART00000159024.1	2239	2074.38	4.77919	0.0417293
ENSDART00000103646.4	2723	2558.38	156.283	1.10643
ENSDART00000080637.1	810	645.397	2	0.0561278
ENSDART00000160122.1	1179	1014.38	2	0.0357113
ENSDART00000154237.1	3073	2908.38	53	0.330065
ENSDART00000138018.1	2503	2338.38	41	0.317573
ENSDART00000125455.3	1592	1427.38	75.2346	0.954671
ENSDART00000154260.1	672	507.397	38.834	1.38624
ENSDART00000100166.4	1946	1781.38	525	5.338
ENSDART00000035096.5	2084	1919.38	202.699	1.91279
ENSDART00000133845.1	804	639.397	10.0014	0.283313
ENSDART00000145976.1	848	683.397	49.3127	1.30695
ENSDART00000152365.1	1130	965.377	37.7306	0.7079
ENSDART00000115032.1	1984	1819.38	46.4533	0.462455
ENSDART00000170261.1	2828	2663.38	30.8029	0.209475
ENSDART00000146867.2	1180	1015.38	192421	3432.42
ENSDART00000020741.7	1609	1444.38	310412	3892.53
ENSDART00000137999.1	715	550.397	160.264	5.27395
ENSDART00000155248.1	1585	1420.38	28	0.35705
ENSDART00000159286.1	3595	3430.38	27.8048	0.146809
ENSDART00000123293.2	2077	1912.38	0	0
ENSDART00000166750.1	931	766.397	1228.63	29.0364
ENSDART00000170944.1	824	659.397	12.0272	0.330364
ENSDART00000171297.1	767	602.397	29.7682	0.895045
ENSDART00000172087.1	813	648.397	22.5716	0.630516
ENSDART00000139037.1	1948	1783.38	208.034	2.11284
ENSDART00000164406.1	1870	1705.38	16.4391	0.174595
ENSDART00000057095.5	3426	3261.38	39	0.21659
ENSDART00000164496.1	2439	2274.38	4.10481	0.0326893
ENSDART00000162361.1	1491	1326.38	0	0
ENSDART00000154410.1	2422	2257.38	163	1.30785
ENSDART00000150447.1	1247	1082.38	0	0
ENSDART00000154359.1	812	647.397	43.8361	1.22641
ENSDART00000153573.1	688	523.397	3.16392	0.109489
ENSDART00000136303.2	3363	3198.38	149	0.843784
ENSDART00000027482.9	2366	2201.38	179.571	1.47747
ENSDART00000153273.1	345	184.278	0	0
ENSDART00000124283.2	2534	2369.38	203.429	1.55508
ENSDART00000163798.1	1456	1291.38	21.9237	0.307493
ENSDART00000162202.1	514	349.72	0	0
ENSDART00000108639.4	3356	3191.38	3.20902	0.0182125
ENSDART00000171185.1	4565	4400.38	193.202	0.795235
ENSDART00000159832.1	1393	1228.38	189.265	2.7907
ENSDART00000167470.1	1071	906.377	1.97728	0.0395126
ENSDART00000162193.1	1491	1326.38	2.67139	0.0364792
ENSDART00000123408.2	851	686.397	0	0
ENSDART00000156682.1	2504	2339.38	0	0
ENSDART00000019651.9	2274	2109.38	3	0.0257598
ENSDART00000099392.3	1333	1168.38	3	0.0465064
ENSDART00000168151.1	1340	1175.38	0	0
ENSDART00000098826.4	1315	1150.38	0	0
ENSDART00000055170.3	1873	1708.38	158	1.67513
ENSDART00000145109.2	2782	2617.38	692.87	4.79469
ENSDART00000147364.1	899	734.397	3.95766	0.0976073
ENSDART00000144976.2	1029	864.377	2.86589	0.0600526
ENSDART00000140120.2	905	740.397	0	0
ENSDART00000076840.5	2802	2637.38	9.09258e-07	6.24438e-09
ENSDART00000058958.5	4083	3918.38	586	2.70873
ENSDART00000151340.2	1737	1572.38	0.002462	2.836e-05
ENSDART00000110611.2	1728	1563.38	0.997538	0.0115569
ENSDART00000113454.3	2778	2613.38	27.3693	0.189687
ENSDART00000152404.1	2391	2226.38	13	0.10576
ENSDART00000141629.2	6930	6765.38	30.0605	0.0804782
ENSDART00000132583.2	4333	4168.38	11.0427	0.0479826
ENSDART00000134196.1	576	411.507	0.898582	0.0395508
ENSDART00000087657.5	5013	4848.38	7.49912	0.0280149
ENSDART00000164458.1	5013	4848.38	7.49912	0.0280149
ENSDART00000156375.1	4819	4654.38	76.0542	0.295962
ENSDART00000111190.3	1114	949.377	8.83235	0.168505
ENSDART00000161184.1	1518	1353.38	21.1677	0.283288
ENSDART00000164706.1	1393	1228.38	2.40528	0.0354657
ENSDART00000169264.1	1333	1168.38	0	0
ENSDART00000143181.2	1333	1168.38	22.5224	0.349146
ENSDART00000161189.1	4542	4377.38	624.205	2.58278
ENSDART00000064309.3	758	593.397	0.114517	0.00349542
ENSDART00000104683.5	4379	4214.38	1758.33	7.55685
ENSDART00000156935.1	827	662.397	15.0385	0.411208
ENSDART00000062092.6	1715	1550.38	81	0.946286
ENSDART00000152531.2	1846	1681.38	0	0
ENSDART00000012872.3	1584	1419.38	1	0.0127608
ENSDART00000164142.1	519	354.667	0	0
ENSDART00000167131.1	1086	921.377	85	1.67092
ENSDART00000062081.2	1471	1306.38	92	1.27554
ENSDART00000154761.1	2198	2033.38	677	6.03039
ENSDART00000161410.1	853	688.397	9.00854	0.237023
ENSDART00000153740.2	1653	1488.38	0	0
ENSDART00000127176.2	1671	1506.38	0	0
ENSDART00000161912.1	1662	1497.38	0	0
ENSDART00000024104.6	2488	2323.38	115	0.896505
ENSDART00000162778.1	436	272.435	0	0
ENSDART00000127914.2	1658	1493.38	11.5679	0.140301
ENSDART00000170110.1	805	640.397	0	0
ENSDART00000124573.2	954	789.397	0	0
ENSDART00000160587.1	3474	3309.38	22.3588	0.12237
ENSDART00000104921.3	3884	3719.38	33.5891	0.16357
ENSDART00000150611.1	2163	1998.38	5.88769	0.0533633
ENSDART00000102369.3	2075	1910.38	8.01301	0.0759716
ENSDART00000152363.1	809	644.397	4	0.11243
ENSDART00000115117.4	6023	5858.38	3731.25	11.5359
ENSDART00000114343.3	6433	6268.38	1570.75	4.53865
ENSDART00000170724.1	1318	1153.38	5.6128	0.0881421
ENSDART00000134309.2	767	602.397	31.953	0.960735
ENSDART00000007170.5	2312	2147.38	485.857	4.09803
ENSDART00000147379.1	794	629.397	19.1904	0.552248
ENSDART00000150655.1	2840	2675.38	77.788	0.526626
ENSDART00000157849.1	1260	1095.38	0	0
ENSDART00000150023.2	2439	2274.38	0	0
ENSDART00000149394.1	2429	2264.38	86.706	0.693546
ENSDART00000142492.3	1774	1609.38	99.9835	1.12524
ENSDART00000151894.1	534	369.613	0	0
ENSDART00000103842.3	1703	1538.38	0.0164805	0.000194036
ENSDART00000064878.5	2168	2003.38	78	0.705191
ENSDART00000156490.1	614	449.421	280	11.2844
ENSDART00000128062.3	936	771.397	392.24	9.20978
ENSDART00000157327.1	1379	1214.38	18.5982	0.27739
ENSDART00000155417.2	739	574.397	0	0
ENSDART00000154790.2	5086	4921.38	1412	5.19666
ENSDART00000156497.1	495	330.856	0	0
ENSDART00000155198.1	588	423.486	2.49941	0.106899
ENSDART00000154343.1	474	309.992	75.0949	4.38767
ENSDART00000112375.3	2268	2103.38	30.4013	0.261788
ENSDART00000129339.3	4519	4354.38	2305	9.58782
ENSDART00000031234.8	2529	2364.38	425	3.25572
ENSDART00000147897.1	2566	2401.38	116.188	0.87635
ENSDART00000135564.1	859	694.397	1.90302	0.0496376
ENSDART00000147637.1	415	251.841	0	0
ENSDART00000074546.5	3234	3069.38	271.574	1.60255
ENSDART00000153021.2	648	483.397	0	0
ENSDART00000147787.3	2506	2341.38	1.42225	0.0110022
ENSDART00000061413.3	6060	5895.38	598.565	1.83897
ENSDART00000123292.2	5242	5077.38	21	0.0749126
ENSDART00000147582.2	1930	1765.38	141	1.44663
ENSDART00000139934.1	1017	852.377	0	0
ENSDART00000135912.2	3205	3040.38	0	0
ENSDART00000004721.6	2074	1909.38	372.88	3.53714
ENSDART00000020153.6	3252	3087.38	5976.62	35.0623
ENSDART00000061843.7	4562	4397.38	1889.18	7.78132
ENSDART00000125007.2	488	323.913	16.205	0.906141
ENSDART00000158851.1	2529	2364.38	9.61955	0.0736907
ENSDART00000055171.5	1419	1254.38	157.763	2.278
ENSDART00000011780.4	2903	2738.38	452	2.98965
